arm_id,arm_altezza,arm_lmp_potenza_nominale,tmo_id,giorni_guasto,giorni_osservati_finora
1097170,500.0,15.0,3905.0,0,628.0
783238,800.0,19.0,758.0,0,1510.0
707425,2500.0,87.0,677.0,0,1510.0
747587,800.0,44.0,550.0,0,1367.0
720054,1050.0,84.0,2108.0,0,1465.0
942693,0.0,42.0,358.0,0,1145.0
630345,0.0,32.0,758.0,0,1936.0
1193133,1200.0,110.0,2429.0,0,324.0
865937,850.0,28.0,2781.0,0,1510.0
411504,130.0,6.0,189.0,0,2299.0
1090407,800.0,30.0,3361.0,0,598.0
919235,800.0,70.0,1278.0,0,1145.0
1099983,700.0,45.0,772.0,0,780.0
724518,700.0,27.0,2168.0,0,1510.0
754395,0.0,70.0,35.0,0,1510.0
1196639,800.0,100.0,1180.0,0,324.0
1127169,0.0,70.0,8.0,0,414.0
652764,0.0,100.0,189.0,0,1936.0
945370,0.0,40.0,645.0,0,1145.0
1199987,0.0,70.0,105.0,0,324.0
989473,500.0,100.0,189.0,0,964.0
1121316,700.0,100.0,2065.0,0,414.0
1171306,600.0,70.0,215.0,0,414.0
1236734,500.0,31.0,1805.0,0,1510.0
498836,900.0,150.0,640.0,0,2241.0
178130,600.0,70.0,1.0,0,2699.0
1130672,800.0,70.0,2065.0,0,414.0
1233064,450.0,20.0,2177.0,0,414.0
911759,550.0,70.0,225.0,0,1390.0
942507,0.0,52.4,3062.0,0,1145.0
717886,900.0,250.0,241.0,0,1510.0
318161,0.0,110.0,1001.0,0,3366.0
378009,800.0,100.0,613.0,0,2416.0
652010,0.0,250.0,468.0,0,1936.0
175770,400.0,70.0,425.0,0,2699.0
563131,10.0,70.0,144.0,0,2241.0
328235,0.0,100.0,261.0,0,3366.0
280205,0.0,100.0,1241.0,0,3412.0
474377,900.0,57.0,550.0,0,2204.0
466642,1100.0,71.0,1362.0,0,2241.0
1104981,800.0,90.0,3954.0,0,780.0
398513,500.0,250.0,611.0,0,2389.0
981307,500.0,17.0,3387.0,0,1145.0
1136223,0.0,250.0,2065.0,0,355.0
1116120,0.0,90.0,122.0,0,414.0
1029965,800.0,100.0,8.0,0,797.0
1301371,950.0,90.0,3360.0,0,414.0
960495,900.0,104.0,100.0,0,1145.0
396188,500.0,70.0,603.0,0,2389.0
401932,800.0,100.0,640.0,0,2389.0
1097145,800.0,39.5,1155.0,0,628.0
993191,1000.0,250.0,189.0,0,964.0
465671,300.0,35.0,612.0,0,2241.0
923216,300.0,70.0,11.0,0,1145.0
726558,1.0,10.0,189.0,0,1510.0
991186,900.0,100.0,189.0,0,964.0
1164097,0.0,47.0,550.0,0,414.0
969623,500.0,29.0,3365.0,0,1145.0
1121484,750.0,100.0,2065.0,0,414.0
940860,0.0,2.0,189.0,0,1145.0
864334,400.0,28.0,2781.0,0,1510.0
859909,700.0,70.0,189.0,0,1237.0
169114,520.0,22.0,754.0,0,2711.0
719406,0.0,40.0,1867.0,0,1487.0
1015032,0.0,70.0,189.0,0,1025.0
336063,0.0,0.0,189.0,0,3312.0
277082,0.0,100.0,906.0,0,3412.0
704710,900.0,84.0,722.0,0,1510.0
581725,700.0,102.0,550.0,0,2210.0
1062039,800.0,30.0,3723.0,0,780.0
636550,500.0,70.0,262.0,0,1936.0
692336,800.0,250.0,189.0,0,1510.0
1030336,700.0,70.0,7.0,0,797.0
1249870,900.0,41.0,3670.0,0,414.0
173745,800.0,100.0,66.0,0,2699.0
983746,0.0,5.0,189.0,0,1145.0
1033509,500.0,100.0,189.0,0,994.0
843697,900.0,61.0,440.0,0,1510.0
702906,800.0,67.0,722.0,0,1510.0
647694,1200.0,100.0,189.0,0,1936.0
1174263,600.0,80.0,4118.0,0,780.0
1262008,1200.0,100.0,189.0,0,49.0
1266907,500.0,16.0,1344.0,0,49.0
695073,450.0,70.0,189.0,0,1510.0
963870,0.0,100.0,189.0,0,1114.0
1206823,750.0,70.0,2065.0,0,202.0
273267,0.0,70.0,189.0,0,3412.0
279179,0.0,50.0,906.0,0,3412.0
983088,0.0,35.0,1745.0,0,1145.0
461981,500.0,30.0,1609.0,0,2241.0
404671,800.0,100.0,8.0,0,2389.0
1184847,920.0,67.0,3719.0,0,414.0
549229,900.0,42.0,1717.0,0,2319.0
1187000,820.0,27.0,3670.0,0,414.0
466310,950.0,70.0,1317.0,0,2241.0
1074067,600.0,20.0,3707.0,0,780.0
1174079,900.0,51.6,3252.0,0,780.0
1052089,800.0,52.0,1941.0,0,2606.0
753331,0.0,70.0,601.0,0,1510.0
980977,400.0,19.0,189.0,0,407.0
990803,0.0,70.0,189.0,0,964.0
1031087,650.0,27.0,3367.0,0,964.0
564405,800.0,86.0,1761.0,0,2101.0
404608,800.0,100.0,8.0,0,2389.0
1279862,700.0,19.0,2297.0,0,49.0
487215,700.0,30.0,613.0,0,2241.0
1151438,900.0,50.0,4108.0,0,780.0
1284484,400.0,17.0,1745.0,0,1145.0
1187963,820.0,27.0,3670.0,0,414.0
711113,700.0,54.0,1342.0,0,1510.0
1268116,700.0,23.0,2297.0,0,49.0
1287800,500.0,19.0,1811.0,0,49.0
465495,800.0,150.0,7.0,0,2241.0
471168,800.0,150.0,1373.0,0,2241.0
297684,900.0,100.0,100.0,0,3388.0
1015612,0.0,70.0,189.0,0,1025.0
1001842,0.0,9.0,189.0,0,933.0
962036,900.0,250.0,23.0,0,1145.0
919504,900.0,100.0,1220.0,0,1145.0
565084,800.0,67.0,3368.0,0,1145.0
1178975,710.0,35.0,2168.0,0,414.0
1282868,500.0,31.0,2070.0,0,1145.0
1044359,900.0,52.0,1941.0,0,2606.0
970791,0.0,30.0,2252.0,0,2050.0
1080606,700.0,29.0,772.0,0,2606.0
1252299,800.0,28.0,749.0,0,414.0
577954,900.0,172.0,1790.0,0,2101.0
482928,400.0,70.0,1377.0,0,2241.0
307772,0.0,100.0,225.0,0,3366.0
1060430,900.0,100.0,3723.0,0,780.0
827666,0.0,4.0,2065.0,0,1755.0
1034848,800.0,50.0,3633.0,0,780.0
936639,0.0,40.0,776.0,0,1145.0
296796,900.0,100.0,100.0,0,3388.0
136603,0.0,32.5,550.0,0,2887.0
717393,350.0,21.0,1860.0,0,1510.0
1290636,800.0,36.5,1362.0,0,49.0
642349,0.0,30.5,776.0,0,1936.0
1257266,800.0,58.0,1867.0,0,49.0
978788,500.0,6.0,189.0,0,1145.0
314850,0.0,250.0,261.0,0,3366.0
1265529,900.0,53.0,749.0,0,49.0
1162514,0.0,21.5,655.0,0,414.0
712184,450.0,46.0,355.0,0,1510.0
486558,800.0,100.0,206.0,0,2241.0
319230,0.0,250.0,437.0,0,3366.0
847299,700.0,41.0,1718.0,0,1510.0
625219,350.0,36.0,189.0,0,1936.0
872761,1000.0,80.0,1278.0,0,1176.0
463040,800.0,100.0,9.0,0,2241.0
485370,500.0,40.0,1619.0,0,2241.0
707844,900.0,117.0,2105.0,0,1510.0
1069010,850.0,100.0,2065.0,0,689.0
1154736,800.0,90.0,2065.0,0,233.0
136039,0.0,41.5,550.0,0,2887.0
922265,600.0,17.0,2967.0,0,1145.0
1052001,800.0,37.0,1941.0,0,2606.0
910805,550.0,70.0,659.0,0,1390.0
378585,900.0,100.0,640.0,0,2416.0
1074200,800.0,20.0,3707.0,0,780.0
638287,800.0,150.0,527.0,0,1936.0
1029750,900.0,100.0,262.0,0,797.0
1105154,800.0,90.0,3954.0,0,780.0
1202270,900.0,61.0,2443.0,0,324.0
1063480,900.0,20.5,3723.0,0,780.0
1053151,950.0,41.0,1941.0,0,2606.0
411419,400.0,44.0,1405.0,0,2299.0
1173645,800.0,46.3,3252.0,0,780.0
1096198,500.0,60.0,2361.0,0,889.0
1118834,800.0,100.0,157.0,0,780.0
1209402,500.0,20.0,2202.0,0,780.0
1039412,0.0,100.0,189.0,0,720.0
690552,800.0,100.0,189.0,0,1510.0
1272107,900.0,51.0,2296.0,0,49.0
1038610,800.0,28.0,749.0,0,1510.0
397571,600.0,100.0,613.0,0,2389.0
1169404,350.0,70.0,96.0,0,414.0
1272753,800.0,23.0,4683.0,0,49.0
995373,1000.0,250.0,189.0,0,964.0
1161024,0.0,32.5,550.0,0,414.0
751625,1000.0,98.0,2257.0,0,1510.0
1045234,0.0,52.0,1941.0,0,2606.0
746133,700.0,32.0,1718.0,0,1510.0
471245,750.0,100.0,68.0,0,2241.0
726399,300.0,17.5,2178.0,0,1510.0
1023513,900.0,26.5,1362.0,0,933.0
530091,0.0,3.0,189.0,0,2241.0
460224,600.0,50.0,605.0,0,2241.0
908029,950.0,100.0,8.0,0,1390.0
1299867,1050.0,35.0,3360.0,0,414.0
1245814,850.0,55.9,1051.0,0,263.0
991147,900.0,150.0,189.0,0,964.0
1275887,800.0,14.0,1379.0,0,49.0
870680,0.0,31.0,2270.0,0,1510.0
271736,0.0,0.0,189.0,0,3412.0
695580,450.0,70.0,189.0,0,1510.0
1199342,0.0,100.0,1180.0,0,324.0
740903,0.0,50.0,189.0,0,1378.0
1167112,0.0,0.4,189.0,0,414.0
310470,0.0,150.0,261.0,0,3366.0
1246975,600.0,17.2,678.0,0,263.0
1249510,650.0,36.0,2810.0,0,414.0
1096143,500.0,40.0,3898.0,0,889.0
875566,800.0,60.0,2803.0,0,1176.0
583078,550.0,22.0,754.0,0,2241.0
1150002,500.0,100.0,2065.0,0,689.0
1153816,850.0,90.0,2065.0,0,233.0
1061194,900.0,30.0,3723.0,0,780.0
1096285,700.0,45.0,3707.0,0,525.0
530151,850.0,100.0,189.0,0,2241.0
271688,0.0,0.0,189.0,0,3412.0
474334,650.0,100.0,1374.0,0,2241.0
1173821,800.0,32.1,3252.0,0,780.0
1164202,0.0,41.5,550.0,0,414.0
295294,900.0,100.0,183.0,0,3388.0
993255,800.0,100.0,189.0,0,964.0
578761,0.0,21.0,550.0,0,2023.0
1138270,350.0,70.0,2065.0,0,355.0
1137375,0.0,100.0,2065.0,0,355.0
1134575,700.0,23.0,4079.0,0,780.0
1074640,600.0,25.0,3707.0,0,780.0
1196019,700.0,49.0,2417.0,0,324.0
869315,0.0,41.0,1718.0,0,1420.0
849936,1000.0,87.0,2209.0,0,1510.0
1050633,930.0,37.0,1941.0,0,2606.0
1231528,350.0,15.0,2177.0,0,414.0
900499,1000.0,100.0,189.0,0,1510.0
636465,1200.0,25.0,754.0,0,1936.0
717442,350.0,21.0,1860.0,0,1510.0
1213200,350.0,100.0,2065.0,0,414.0
640626,1200.0,100.0,177.0,0,1936.0
693123,400.0,150.0,189.0,0,1510.0
787008,500.0,54.0,1459.0,0,1510.0
309966,0.0,150.0,261.0,0,3366.0
1226887,400.0,20.0,4394.0,0,414.0
1274558,800.0,41.0,1379.0,0,49.0
1264880,500.0,60.0,1092.0,0,49.0
462930,800.0,50.0,550.0,0,2241.0
1121615,800.0,100.0,2065.0,0,414.0
468768,600.0,100.0,611.0,0,2241.0
869734,0.0,20.0,1744.0,0,1420.0
553346,500.0,30.0,599.0,0,2254.0
1044249,1100.0,52.0,1941.0,0,2606.0
183141,400.0,50.0,7.0,0,2699.0
851016,850.0,48.0,2208.0,0,1510.0
899703,1000.0,100.0,189.0,0,1510.0
295186,900.0,150.0,183.0,0,3388.0
582932,600.0,32.0,754.0,0,2241.0
407740,800.0,76.0,749.0,0,2299.0
717673,0.0,1.0,189.0,0,1510.0
474180,700.0,30.0,613.0,0,2241.0
1031372,500.0,28.0,2060.0,0,964.0
1259354,500.0,36.0,2292.0,0,49.0
1036420,700.0,70.0,995.0,0,780.0
1034675,1000.0,150.0,189.0,0,780.0
1141894,700.0,50.0,2168.0,0,1510.0
580165,0.0,53.0,1745.0,0,1896.0
755638,0.0,45.0,2269.0,0,1510.0
669298,750.0,65.0,358.0,0,1875.0
473909,650.0,70.0,640.0,0,2241.0
1129934,800.0,30.0,2065.0,0,414.0
633260,650.0,150.0,189.0,0,1936.0
747034,800.0,70.0,772.0,0,1510.0
1037423,900.0,59.0,1011.0,0,720.0
992079,800.0,100.0,189.0,0,964.0
991285,800.0,100.0,189.0,0,964.0
1253788,900.0,50.0,772.0,0,49.0
1289573,0.0,49.0,1541.0,0,49.0
1073057,600.0,15.0,3715.0,0,780.0
1106744,0.0,80.0,3360.0,0,780.0
1080228,500.0,31.0,1564.0,0,559.0
140441,1400.0,76.0,1867.0,0,2887.0
1218418,450.0,35.0,2096.0,0,414.0
878720,900.0,76.0,2815.0,0,1145.0
989510,600.0,100.0,189.0,0,964.0
1037357,950.0,59.0,,0,722.0
1235123,700.0,27.0,749.0,0,1145.0
624700,1200.0,150.0,189.0,0,1936.0
653358,0.0,170.0,189.0,0,1936.0
996188,1500.0,250.0,189.0,0,964.0
696894,400.0,100.0,189.0,0,1510.0
1257775,800.0,49.0,749.0,0,49.0
319209,0.0,150.0,144.0,0,3366.0
468338,800.0,70.0,1371.0,0,2241.0
151216,0.0,28.0,749.0,0,2711.0
673641,0.0,100.0,7.0,0,1875.0
628412,500.0,100.0,122.0,0,1936.0
851651,950.0,87.0,2209.0,0,1510.0
1176120,850.0,35.0,189.0,0,233.0
1068208,850.0,37.0,722.0,0,689.0
475294,650.0,100.0,1360.0,0,2241.0
969072,600.0,20.0,3361.0,0,1145.0
1299757,900.0,80.0,3360.0,0,414.0
784207,800.0,28.0,758.0,0,1510.0
1251561,800.0,65.0,749.0,0,414.0
279739,0.0,70.0,906.0,0,3412.0
1054457,1100.0,53.0,3368.0,0,1510.0
726354,300.0,30.5,1813.0,0,1510.0
688447,0.0,40.5,550.0,0,1654.0
274795,0.0,125.0,189.0,0,3412.0
936199,0.0,35.0,358.0,0,1145.0
895122,650.0,75.0,189.0,0,1390.0
496105,800.0,73.0,605.0,0,2820.0
1135685,500.0,16.0,4078.0,0,780.0
318869,0.0,150.0,261.0,0,3366.0
652161,0.0,100.0,189.0,0,1936.0
1209468,700.0,30.0,2089.0,0,780.0
1136489,0.0,150.0,2065.0,0,355.0
1022440,700.0,50.0,189.0,0,1086.0
1001126,600.0,150.0,189.0,0,933.0
1224834,800.0,41.0,750.0,0,263.0
997132,300.0,13.0,189.0,0,964.0
863180,0.0,41.0,1803.0,0,1420.0
1095389,700.0,35.0,3707.0,0,889.0
183369,300.0,100.0,170.0,0,2699.0
1167372,0.0,40.0,759.0,0,414.0
180554,900.0,150.0,567.0,0,2699.0
1086338,800.0,20.0,1867.0,0,519.0
1074311,600.0,42.0,2065.0,0,780.0
856908,800.0,100.0,189.0,0,1237.0
843449,0.0,25.0,1760.0,0,1282.0
162737,820.0,150.0,54.0,0,2711.0
707365,650.0,28.0,601.0,0,1510.0
409726,0.0,56.0,1384.0,0,2299.0
997216,1000.0,250.0,189.0,0,964.0
1057669,800.0,30.0,3707.0,0,780.0
649667,500.0,70.0,211.0,0,1936.0
467804,800.0,100.0,1361.0,0,2241.0
1081016,600.0,29.0,772.0,0,2606.0
653607,900.0,89.0,1278.0,0,1936.0
1278811,700.0,37.0,4683.0,0,49.0
579225,700.0,100.0,8.0,0,2241.0
160431,800.0,53.0,358.0,0,2711.0
825139,0.0,22.0,1718.0,0,1510.0
485548,650.0,70.0,1377.0,0,2241.0
1288066,0.0,10.0,2164.0,0,49.0
1123439,0.0,150.0,995.0,0,475.0
901852,900.0,13.0,189.0,0,1510.0
1083250,600.0,22.0,772.0,0,2606.0
553701,400.0,30.0,599.0,0,2254.0
615985,1000.0,35.0,1884.0,0,1936.0
140571,800.0,39.5,1867.0,0,2887.0
1245664,1000.0,62.5,1051.0,0,263.0
181487,900.0,150.0,66.0,0,2699.0
948956,450.0,21.5,1813.0,0,1479.0
532169,0.0,20.0,189.0,0,2241.0
877128,800.0,46.0,2816.0,0,1145.0
1050897,0.0,71.0,2254.0,0,2606.0
1094527,600.0,150.0,640.0,0,1875.0
749756,1000.0,31.0,2259.0,0,1510.0
932503,2.0,18.0,189.0,0,1050.0
327302,0.0,70.0,189.0,0,3366.0
473817,600.0,50.0,613.0,0,2241.0
460765,700.0,100.0,418.0,0,2241.0
323802,0.0,110.0,287.0,0,3366.0
741546,1000.0,84.0,722.0,0,1378.0
1156496,500.0,60.9,2039.0,0,414.0
924694,800.0,150.0,2960.0,0,1145.0
1124922,450.0,150.0,612.0,0,1510.0
952632,800.0,65.0,749.0,0,1479.0
1292385,0.0,7.5,2129.0,0,49.0
925882,800.0,100.0,1278.0,0,1145.0
311726,0.0,70.0,122.0,0,3366.0
396215,750.0,100.0,613.0,0,2389.0
173432,400.0,70.0,40.0,0,2699.0
1256100,800.0,45.0,2296.0,0,49.0
1136816,0.0,150.0,2065.0,0,355.0
1183916,820.0,27.0,3670.0,0,414.0
455774,500.0,30.0,1619.0,0,2241.0
1217029,800.0,40.0,2201.0,0,414.0
543358,0.0,38.0,1313.0,0,2241.0
920693,1800.0,150.0,124.0,0,1145.0
403837,2500.0,800.0,601.0,0,2389.0
278178,0.0,70.0,906.0,0,3412.0
1118700,800.0,100.0,189.0,0,780.0
1001816,50.0,15.0,189.0,0,933.0
546364,800.0,38.0,1718.0,0,2535.0
1299712,800.0,60.0,3360.0,0,414.0
989703,500.0,100.0,189.0,0,964.0
943922,0.0,34.0,3075.0,0,1145.0
912315,100.0,18.0,189.0,0,1390.0
1069779,500.0,40.0,3763.0,0,780.0
549019,350.0,70.0,613.0,0,2319.0
724869,700.0,20.0,2171.0,0,1510.0
959958,900.0,150.0,110.0,0,1145.0
1268970,800.0,26.0,2297.0,0,49.0
1125744,800.0,32.0,754.0,0,1510.0
1255910,600.0,36.0,2287.0,0,49.0
1155126,1000.0,36.0,749.0,0,414.0
470131,800.0,40.0,1362.0,0,2241.0
1250152,400.0,54.0,3670.0,0,414.0
1180676,700.0,30.0,4151.0,0,2241.0
702922,800.0,67.0,722.0,0,1510.0
545714,300.0,70.0,612.0,0,2535.0
1180943,920.0,30.0,4151.0,0,2241.0
738326,0.0,70.0,458.0,0,1390.0
402191,900.0,200.0,613.0,0,2389.0
480292,750.0,150.0,601.0,0,2241.0
998592,800.0,100.0,189.0,0,964.0
1249631,850.0,36.0,3670.0,0,414.0
1102709,400.0,20.0,287.0,0,780.0
403437,800.0,100.0,613.0,0,2389.0
1272057,900.0,51.0,2296.0,0,49.0
997899,600.0,25.0,189.0,0,964.0
959722,800.0,150.0,23.0,0,1145.0
688631,300.0,29.0,286.0,0,1663.0
1189401,200.0,35.0,4069.0,0,202.0
946367,15.0,40.0,3216.0,0,1145.0
328938,0.0,125.0,189.0,0,3366.0
1212747,500.0,30.5,1409.0,0,171.0
634030,800.0,0.0,189.0,0,1936.0
1079917,900.0,71.0,1799.0,0,567.0
1174148,800.0,32.1,3252.0,0,780.0
455172,350.0,19.0,2006.0,0,1540.0
865943,850.0,28.0,2781.0,0,1510.0
922830,800.0,70.0,100.0,0,1145.0
1077080,500.0,40.0,2065.0,0,841.0
1212057,600.0,21.0,3067.0,0,1145.0
563210,650.0,40.0,1758.0,0,2241.0
1264097,400.0,19.0,2292.0,0,49.0
479326,1000.0,70.0,550.0,0,2241.0
1244460,900.0,47.4,750.0,0,263.0
181741,900.0,150.0,124.0,0,2699.0
902623,850.0,100.0,189.0,0,1510.0
1082366,800.0,43.0,772.0,0,2606.0
1043059,800.0,28.0,749.0,0,2606.0
783253,850.0,37.0,758.0,0,1510.0
395943,600.0,125.0,599.0,0,2389.0
1072082,400.0,35.0,2065.0,0,780.0
549496,800.0,27.0,1717.0,0,2319.0
1223406,900.0,57.0,750.0,0,263.0
1018430,0.0,26.0,189.0,0,1694.0
1171949,0.0,,189.0,0,414.0
174436,800.0,70.0,66.0,0,2699.0
702919,800.0,67.0,722.0,0,1510.0
701472,700.0,57.0,722.0,0,1510.0
547096,800.0,41.0,1718.0,0,2535.0
1138424,900.0,45.0,4086.0,0,383.0
939498,0.0,27.0,358.0,0,1145.0
490216,600.0,35.0,611.0,0,2241.0
635393,500.0,70.0,462.0,0,1936.0
1118127,500.0,70.0,189.0,0,780.0
1019904,1200.0,150.0,3418.0,0,1114.0
1103707,850.0,90.0,3954.0,0,780.0
636122,0.0,100.0,66.0,0,1936.0
1291352,800.0,51.0,1362.0,0,49.0
1132036,800.0,30.0,3360.0,0,780.0
1159468,900.0,75.5,749.0,0,414.0
484629,700.0,30.0,613.0,0,2241.0
899312,1000.0,150.0,189.0,0,1510.0
1109678,900.0,100.0,3360.0,0,780.0
311466,0.0,70.0,261.0,0,3366.0
1268753,750.0,19.0,2297.0,0,49.0
395987,900.0,150.0,613.0,0,2389.0
724319,900.0,33.0,2168.0,0,1510.0
398106,550.0,100.0,613.0,0,2389.0
1187072,920.0,54.0,3670.0,0,414.0
1099283,850.0,28.0,750.0,0,1510.0
1170875,900.0,100.0,206.0,0,414.0
1195435,1000.0,89.0,2424.0,0,324.0
1181285,420.0,37.0,356.0,0,2241.0
1172642,800.0,46.3,3252.0,0,780.0
1015007,0.0,70.0,189.0,0,1025.0
1070830,0.0,30.0,189.0,0,4981.0
786320,800.0,27.0,754.0,0,1510.0
172949,900.0,100.0,53.0,0,2699.0
752218,600.0,50.0,2254.0,0,1510.0
397530,800.0,100.0,613.0,0,2389.0
1127548,0.0,76.7,1867.0,0,414.0
473702,550.0,100.0,7.0,0,2241.0
992239,800.0,100.0,189.0,0,964.0
618741,750.0,100.0,1298.0,0,1936.0
998630,800.0,100.0,189.0,0,964.0
914595,0.0,88.0,749.0,0,1510.0
1224917,800.0,29.0,750.0,0,263.0
137525,0.0,42.5,550.0,0,2887.0
853537,800.0,29.0,772.0,0,1510.0
546346,600.0,22.0,1718.0,0,2535.0
1245725,800.0,30.1,1051.0,0,263.0
1004123,1000.0,150.0,189.0,0,933.0
719311,200.0,70.0,601.0,0,1487.0
458942,800.0,100.0,1376.0,0,2241.0
1172716,900.0,61.8,3252.0,0,780.0
632272,350.0,40.0,769.0,0,1936.0
1150434,400.0,15.2,4106.0,0,414.0
1096597,950.0,31.0,1803.0,0,902.0
1181745,920.0,110.0,1384.0,0,1145.0
1224388,800.0,25.0,750.0,0,263.0
1182764,520.0,19.0,3670.0,0,414.0
914308,0.0,20.5,776.0,0,1510.0
1157888,0.0,20.5,776.0,0,414.0
1206953,0.0,150.0,2065.0,0,202.0
1213145,350.0,100.0,2065.0,0,414.0
692764,500.0,35.0,189.0,0,1510.0
1290646,900.0,68.0,1362.0,0,49.0
907828,750.0,100.0,930.0,0,1390.0
687810,0.0,39.5,550.0,0,1654.0
1269893,550.0,31.0,2107.0,0,49.0
1039725,0.0,150.0,189.0,0,720.0
1138404,800.0,45.0,4086.0,0,383.0
