arm_id,arm_altezza,arm_lmp_potenza_nominale,tmo_id,giorni_guasto,giorni_osservati_finora
1072955,600.0,30.0,3707.0,0,780.0
1147449,800.0,35.0,4096.0,0,414.0
1150159,700.0,70.0,2065.0,0,689.0
1259108,800.0,31.0,2297.0,0,49.0
1120909,400.0,70.0,287.0,0,780.0
1221912,900.0,54.0,4357.0,0,324.0
689122,800.0,150.0,100.0,0,1663.0
691951,400.0,70.0,189.0,0,1510.0
1054405,720.0,21.0,1803.0,0,1510.0
1171307,400.0,100.0,215.0,0,414.0
998993,900.0,100.0,189.0,0,964.0
856680,800.0,100.0,189.0,0,1237.0
547285,400.0,21.0,1748.0,0,2535.0
1097077,600.0,35.0,3901.0,0,598.0
545747,500.0,100.0,613.0,0,2535.0
1266252,900.0,41.0,1317.0,0,49.0
1169109,320.0,70.0,195.0,0,414.0
1292817,900.0,35.0,1334.0,0,49.0
992184,800.0,100.0,189.0,0,964.0
1287138,600.0,26.0,2154.0,0,49.0
1044860,800.0,37.0,1941.0,0,2606.0
824878,0.0,47.0,1718.0,0,1510.0
932195,0.0,100.0,189.0,0,1059.0
649610,500.0,70.0,211.0,0,1936.0
184876,500.0,58.0,1308.0,0,2564.0
625896,700.0,73.0,356.0,0,1936.0
1210747,800.0,28.0,3670.0,0,324.0
1005311,800.0,150.0,189.0,0,933.0
1123936,0.0,16.0,4019.0,0,475.0
481595,400.0,100.0,1377.0,0,2241.0
914940,0.0,53.0,749.0,0,1510.0
754951,0.0,100.0,241.0,0,1510.0
178073,900.0,70.0,2058.0,0,2669.0
412500,700.0,27.0,755.0,0,2299.0
1071636,0.0,100.0,189.0,0,4981.0
1044463,930.0,37.0,1941.0,0,2606.0
651583,1100.0,25.0,754.0,0,1936.0
890887,800.0,100.0,189.0,0,1359.0
497019,600.0,28.0,1645.0,0,2820.0
297100,1000.0,100.0,100.0,0,3388.0
893769,800.0,125.0,189.0,0,1390.0
1286150,0.0,35.0,189.0,0,141.0
745196,800.0,25.0,2201.0,0,1510.0
462373,500.0,20.0,1193.0,0,2241.0
853244,700.0,32.0,772.0,0,1510.0
180059,900.0,100.0,8.0,0,2699.0
1142264,800.0,25.0,2168.0,0,1510.0
1262130,800.0,76.0,1867.0,0,49.0
739046,0.0,100.0,8.0,0,1390.0
915961,0.0,41.0,749.0,0,1510.0
1285943,0.0,40.5,2358.0,0,4067.0
170614,0.0,50.0,859.0,0,2711.0
746466,800.0,42.0,2208.0,0,1510.0
1060819,1100.0,39.5,3723.0,0,780.0
740595,800.0,52.0,722.0,0,1378.0
820579,0.0,27.0,1717.0,0,1510.0
699123,0.0,58.0,122.0,0,1500.0
1071639,0.0,70.0,189.0,0,4981.0
692900,30.0,13.5,189.0,0,1510.0
1203311,1000.0,89.0,2424.0,0,324.0
860933,0.0,64.2,92.0,0,1420.0
1001995,450.0,100.0,189.0,0,933.0
1173416,900.0,61.8,3252.0,0,780.0
176989,900.0,70.0,592.0,0,2699.0
1302910,350.0,17.0,613.0,0,1510.0
947377,400.0,18.0,2128.0,0,1479.0
1121940,600.0,70.0,2065.0,0,414.0
644638,0.0,40.0,775.0,0,1936.0
171951,520.0,45.0,825.0,0,2711.0
1118773,800.0,100.0,2.0,0,780.0
697938,650.0,100.0,189.0,0,1510.0
744115,350.0,15.0,2195.0,0,1510.0
1040921,0.0,40.0,189.0,0,720.0
458285,450.0,30.0,1619.0,0,2241.0
1282228,900.0,37.0,749.0,0,1145.0
1159054,500.0,27.0,749.0,0,414.0
163085,1020.0,250.0,241.0,0,2711.0
892502,400.0,27.0,189.0,0,1390.0
176456,900.0,100.0,461.0,0,2699.0
377997,800.0,100.0,613.0,0,2416.0
1215486,300.0,15.0,2096.0,0,414.0
866122,700.0,28.0,1278.0,0,1510.0
691734,900.0,100.0,189.0,0,1510.0
1183981,800.0,46.0,3719.0,0,414.0
868613,400.0,15.0,550.0,0,1510.0
351914,400.0,70.0,189.0,0,3262.0
352678,700.0,100.0,83.0,0,3262.0
1142166,800.0,40.0,2168.0,0,1510.0
1101145,800.0,26.8,750.0,0,780.0
1161514,0.0,41.5,550.0,0,414.0
859320,400.0,50.0,189.0,0,1237.0
489280,550.0,70.0,1612.0,0,2241.0
1205603,350.0,15.0,640.0,0,1145.0
136352,0.0,61.0,550.0,0,2887.0
710204,600.0,57.0,722.0,0,1510.0
1205832,920.0,67.0,3719.0,0,414.0
1115730,0.0,70.0,122.0,0,414.0
1185097,400.0,25.0,830.0,0,414.0
136336,0.0,61.0,550.0,0,2887.0
739674,0.0,41.0,1718.0,0,1390.0
843558,800.0,150.0,1279.0,0,1281.0
865985,700.0,39.0,2788.0,0,1510.0
706242,950.0,67.0,722.0,0,1510.0
295973,900.0,100.0,100.0,0,3388.0
1027307,0.0,40.9,1362.0,0,1145.0
1273885,500.0,16.0,2107.0,0,49.0
467053,900.0,50.0,550.0,0,2241.0
1260409,800.0,26.0,2297.0,0,49.0
1187858,820.0,21.0,3670.0,0,414.0
1156778,800.0,36.0,749.0,0,414.0
469993,1000.0,250.0,1371.0,0,2241.0
1230647,550.0,20.0,2177.0,0,414.0
1276937,400.0,15.0,4700.0,0,49.0
907229,450.0,70.0,111.0,0,1390.0
1262198,700.0,45.0,426.0,0,49.0
1035724,600.0,80.0,3636.0,0,780.0
1140333,50.0,15.0,2065.0,0,536.0
1152272,500.0,25.0,4110.0,0,780.0
1155662,1000.0,39.5,672.0,0,414.0
627834,1200.0,100.0,189.0,0,1936.0
1143502,300.0,70.0,189.0,0,535.0
1158391,0.0,60.0,676.0,0,414.0
904251,1000.0,100.0,189.0,0,1510.0
315568,0.0,150.0,261.0,0,3366.0
486710,800.0,100.0,100.0,0,2241.0
137446,0.0,42.5,550.0,0,2887.0
1282161,600.0,28.0,749.0,0,1145.0
638209,1200.0,30.0,754.0,0,1936.0
937156,0.0,48.0,358.0,0,1145.0
1035654,300.0,70.0,189.0,0,780.0
933577,0.0,41.0,1803.0,0,2241.0
1203246,1000.0,34.0,2406.0,0,324.0
1171628,900.0,100.0,19.0,0,414.0
471556,800.0,150.0,1371.0,0,2241.0
626025,800.0,32.0,755.0,0,1936.0
1276106,700.0,21.0,2287.0,0,49.0
933496,0.0,30.0,1803.0,0,2241.0
1179235,920.0,30.0,4151.0,0,2241.0
1099252,850.0,37.0,750.0,0,1510.0
307785,0.0,100.0,261.0,0,3366.0
1127348,0.0,70.0,8.0,0,414.0
1184580,920.0,95.0,3719.0,0,414.0
996147,800.0,100.0,189.0,0,964.0
278588,800.0,43.0,2825.0,0,1086.0
1015037,0.0,70.0,189.0,0,1025.0
406272,800.0,100.0,613.0,0,2389.0
620804,0.0,100.0,118.0,0,1936.0
469101,1200.0,72.0,1336.0,0,2241.0
634225,800.0,22.0,772.0,0,1936.0
706664,800.0,73.0,722.0,0,1510.0
1023060,400.0,25.0,2165.0,0,933.0
1180192,320.0,32.0,807.0,0,2241.0
1145352,900.0,60.0,4096.0,0,414.0
743241,600.0,50.0,722.0,0,1374.0
860221,300.0,18.0,189.0,0,1237.0
966693,600.0,29.0,3355.0,0,1145.0
692232,500.0,100.0,189.0,0,1510.0
586374,700.0,37.0,1317.0,0,1933.0
1151287,900.0,25.0,2168.0,0,780.0
1046606,800.0,37.0,1941.0,0,2606.0
857875,850.0,100.0,189.0,0,1237.0
990695,1000.0,250.0,189.0,0,964.0
674118,0.0,28.0,749.0,0,1875.0
820056,0.0,63.0,1717.0,0,1510.0
1289581,0.0,7.5,2143.0,0,49.0
412753,550.0,29.0,1405.0,0,2299.0
1097368,450.0,23.0,3906.0,0,659.0
460622,700.0,100.0,1364.0,0,2241.0
709267,500.0,40.5,776.0,0,1510.0
1173615,900.0,51.6,3252.0,0,780.0
993722,900.0,250.0,189.0,0,964.0
1247485,400.0,26.2,765.0,0,263.0
158084,820.0,150.0,53.0,0,2711.0
1186018,820.0,41.0,3670.0,0,414.0
1106731,1000.0,95.0,3360.0,0,780.0
724010,500.0,20.0,2171.0,0,1510.0
1270435,800.0,31.0,2297.0,0,49.0
868315,300.0,31.0,2787.0,0,1510.0
476944,2400.0,308.0,601.0,0,2241.0
1125924,800.0,150.0,8.0,0,1510.0
1163666,0.0,61.0,550.0,0,414.0
1250095,800.0,41.0,3670.0,0,414.0
901894,750.0,100.0,189.0,0,1510.0
1268930,800.0,23.0,2297.0,0,49.0
1156502,1000.0,68.1,2039.0,0,414.0
1188577,1000.0,,2065.0,0,202.0
376207,0.0,0.0,189.0,0,2548.0
1265523,500.0,18.0,425.0,0,49.0
1084668,550.0,19.0,3796.0,0,780.0
1300649,800.0,25.0,3360.0,0,414.0
530957,450.0,100.0,189.0,0,2241.0
1231154,400.0,36.0,1813.0,0,414.0
877516,700.0,32.0,2816.0,0,1145.0
997523,800.0,100.0,189.0,0,964.0
179903,1100.0,250.0,68.0,0,2699.0
1124842,800.0,32.0,754.0,0,1510.0
475852,500.0,100.0,1377.0,0,2241.0
1004420,800.0,150.0,189.0,0,933.0
1270268,800.0,21.0,1379.0,0,49.0
503259,800.0,100.0,262.0,0,2241.0
952007,1000.0,44.0,1867.0,0,1479.0
1182332,800.0,53.0,3796.0,0,414.0
1042279,500.0,35.0,807.0,0,2820.0
910067,450.0,100.0,2822.0,0,1390.0
686809,0.0,31.0,2069.0,0,1654.0
924661,250.0,70.0,189.0,0,1145.0
1143584,700.0,125.0,189.0,0,535.0
859666,400.0,70.0,189.0,0,1237.0
1215952,600.0,30.0,2201.0,0,414.0
544957,400.0,20.0,1745.0,0,2535.0
1297124,600.0,36.0,3954.0,0,24.0
488497,450.0,70.0,68.0,0,2241.0
1063573,650.0,20.5,3723.0,0,780.0
1191943,900.0,34.0,2406.0,0,324.0
1255124,800.0,28.0,2287.0,0,49.0
474981,500.0,50.0,613.0,0,2241.0
397604,500.0,20.0,613.0,0,2389.0
698599,100.0,58.0,189.0,0,1510.0
692383,450.0,45.0,189.0,0,1510.0
1272246,800.0,26.0,1379.0,0,49.0
327389,0.0,70.0,261.0,0,3366.0
961760,900.0,250.0,23.0,0,1145.0
158424,320.0,27.0,806.0,0,2711.0
994742,1000.0,250.0,189.0,0,964.0
176844,300.0,36.0,560.0,0,2699.0
1200720,580.0,70.0,1152.0,0,324.0
1085711,1100.0,80.0,358.0,0,780.0
915648,0.0,20.5,776.0,0,1510.0
1107760,800.0,35.0,3361.0,0,780.0
1064372,900.0,49.0,3723.0,0,780.0
1097512,500.0,54.8,1317.0,0,659.0
651322,0.0,150.0,189.0,0,1936.0
950779,800.0,28.0,750.0,0,1479.0
1171279,500.0,70.0,195.0,0,414.0
1275097,1400.0,75.0,1584.0,0,49.0
620278,0.0,100.0,118.0,0,1936.0
456842,550.0,30.0,1619.0,0,2241.0
654305,900.0,58.0,2002.0,0,1875.0
275000,0.0,100.0,189.0,0,3412.0
1057113,600.0,20.0,2289.0,0,780.0
870878,0.0,41.0,754.0,0,1875.0
639004,450.0,40.0,769.0,0,1936.0
820666,0.0,26.0,2376.0,0,1510.0
1270673,800.0,27.0,1379.0,0,49.0
487988,700.0,70.0,1612.0,0,2241.0
1020430,400.0,12.0,2022.0,0,1145.0
164237,0.0,55.0,311.0,0,2711.0
970202,450.0,20.0,189.0,0,1145.0
1225454,500.0,18.0,1811.0,0,263.0
1296442,850.0,150.0,2065.0,0,24.0
1182958,920.0,54.0,3670.0,0,414.0
924087,700.0,70.0,1278.0,0,1145.0
702409,650.0,72.0,1051.0,0,1510.0
496953,600.0,28.0,1645.0,0,2820.0
631462,0.0,31.5,655.0,0,1936.0
1158000,0.0,41.0,749.0,0,414.0
943769,0.0,35.0,358.0,0,1145.0
474389,900.0,57.0,550.0,0,2204.0
479549,800.0,100.0,37.0,0,2241.0
181986,400.0,70.0,347.0,0,2699.0
1082668,600.0,34.0,772.0,0,2606.0
915450,0.0,28.0,749.0,0,1510.0
875652,1000.0,28.0,1278.0,0,1176.0
170337,0.0,38.0,756.0,0,2711.0
409304,0.0,100.0,1404.0,0,2299.0
1219341,850.0,20.0,2168.0,0,110.0
1146003,400.0,15.0,2177.0,0,414.0
859518,350.0,70.0,189.0,0,1237.0
475466,750.0,100.0,100.0,0,2241.0
1127448,0.0,70.0,7.0,0,414.0
908669,800.0,70.0,8.0,0,1390.0
1166788,0.0,47.0,550.0,0,414.0
1202464,900.0,34.0,2406.0,0,324.0
1181594,300.0,24.0,4155.0,0,1145.0
927575,800.0,100.0,100.0,0,1145.0
1166815,0.0,100.0,189.0,0,414.0
784550,700.0,27.0,758.0,0,1510.0
1143857,700.0,125.0,189.0,0,535.0
941834,0.0,30.5,776.0,0,1145.0
725185,900.0,39.0,2168.0,0,1510.0
750397,800.0,26.0,2259.0,0,1510.0
963592,600.0,8.0,189.0,0,1145.0
690681,1000.0,250.0,189.0,0,1510.0
988736,700.0,28.0,1867.0,0,868.0
1017835,0.0,35.0,189.0,0,1694.0
1227661,0.0,39.0,672.0,0,414.0
859139,300.0,23.0,189.0,0,1237.0
1235309,700.0,51.5,749.0,0,1145.0
472497,600.0,70.0,1622.0,0,2241.0
1302323,800.0,68.0,660.0,0,1510.0
999901,500.0,100.0,189.0,0,933.0
984480,400.0,35.0,1745.0,0,1145.0
859521,350.0,70.0,189.0,0,1237.0
922724,900.0,100.0,1278.0,0,1145.0
693684,400.0,70.0,189.0,0,1510.0
565255,0.0,100.0,1777.0,0,2101.0
934832,0.0,148.0,3060.0,0,1145.0
890774,850.0,100.0,189.0,0,1359.0
907918,950.0,100.0,8.0,0,1390.0
551713,400.0,30.0,599.0,0,2254.0
874409,500.0,15.0,2802.0,0,1176.0
1211312,850.0,36.0,3670.0,0,324.0
1256048,700.0,53.0,749.0,0,49.0
1140793,550.0,70.0,2065.0,0,536.0
1228115,800.0,52.3,750.0,0,414.0
1140210,900.0,150.0,2065.0,0,536.0
1179112,500.0,21.5,749.0,0,414.0
1176527,650.0,35.0,189.0,0,233.0
1105754,800.0,40.0,1074.0,0,780.0
919053,630.0,3.0,189.0,0,1145.0
744844,550.0,22.0,2203.0,0,1510.0
1155828,950.0,40.0,613.0,0,414.0
960790,700.0,100.0,110.0,0,1145.0
1192113,900.0,49.0,2417.0,0,324.0
478574,400.0,23.0,612.0,0,2241.0
750662,1100.0,37.0,2259.0,0,1510.0
1175688,650.0,34.5,3772.0,0,780.0
1246428,1000.0,66.1,1051.0,0,263.0
1021223,0.0,26.0,2270.0,0,1145.0
1287516,800.0,42.5,1362.0,0,49.0
378598,900.0,100.0,640.0,0,2416.0
1095818,700.0,35.0,3707.0,0,889.0
1157095,1200.0,88.0,749.0,0,414.0
846906,450.0,48.0,2533.0,0,1510.0
671024,920.0,56.0,2844.0,0,1875.0
1221096,800.0,80.0,2169.0,0,110.0
1228005,900.0,80.0,2065.0,0,414.0
1115386,0.0,100.0,122.0,0,414.0
1063218,800.0,41.0,1805.0,0,780.0
1105720,900.0,50.0,3360.0,0,780.0
157404,820.0,100.0,53.0,0,2711.0
1128687,0.0,70.0,8.0,0,414.0
1300822,950.0,80.0,3360.0,0,414.0
378572,800.0,100.0,613.0,0,2416.0
401669,800.0,50.0,613.0,0,2389.0
1217553,800.0,55.0,2168.0,0,414.0
620208,0.0,100.0,1074.0,0,1936.0
889963,400.0,60.0,189.0,0,1359.0
1251607,700.0,41.0,749.0,0,414.0
1083912,450.0,22.0,3783.0,0,2606.0
996112,1000.0,250.0,189.0,0,964.0
919889,400.0,10.0,2981.0,0,1145.0
1243326,700.0,21.5,225.0,0,263.0
1186468,0.0,29.0,54.0,0,414.0
550106,800.0,38.0,758.0,0,2821.0
630768,0.0,70.0,189.0,0,1936.0
628955,1200.0,250.0,66.0,0,1936.0
638947,0.0,47.0,755.0,0,1936.0
1109943,1000.0,90.0,3954.0,0,780.0
379910,800.0,100.0,613.0,0,2416.0
694147,450.0,70.0,189.0,0,1510.0
179511,1100.0,250.0,265.0,0,2699.0
1236429,300.0,40.5,1867.0,0,1510.0
1169070,600.0,100.0,66.0,0,414.0
183637,900.0,100.0,7.0,0,2699.0
1095393,600.0,35.0,3707.0,0,889.0
1042212,700.0,33.0,1803.0,0,2820.0
1175576,900.0,57.7,3252.0,0,780.0
1049188,0.0,37.0,1941.0,0,2606.0
985180,500.0,39.0,3387.0,0,1145.0
1288275,800.0,25.0,1362.0,0,49.0
1018792,0.0,150.0,189.0,0,1694.0
851100,800.0,38.0,2208.0,0,1510.0
470233,1000.0,50.0,613.0,0,2241.0
869567,0.0,41.0,1718.0,0,1420.0
1177989,900.0,30.0,2089.0,0,414.0
653503,400.0,20.0,887.0,0,1936.0
695517,450.0,70.0,189.0,0,1510.0
311926,0.0,150.0,3.0,0,3366.0
140870,1000.0,39.5,1867.0,0,2887.0
1141966,350.0,30.0,2096.0,0,1510.0
395893,800.0,50.0,550.0,0,2389.0
1261879,800.0,26.0,2297.0,0,49.0
970661,0.0,0.0,189.0,0,1145.0
139371,0.0,78.0,550.0,0,2887.0
548312,800.0,70.0,1717.0,0,2319.0
161166,820.0,56.0,754.0,0,2711.0
983310,400.0,39.0,1745.0,0,1145.0
1216578,750.0,60.0,2168.0,0,414.0
1150666,1000.0,103.0,550.0,0,414.0
1132197,50.0,10.0,3930.0,0,780.0
630521,1200.0,70.0,262.0,0,1936.0
162015,820.0,100.0,2.0,0,2711.0
967114,300.0,27.0,2202.0,0,1145.0
327680,0.0,70.0,261.0,0,3366.0
1282410,800.0,65.0,749.0,0,1145.0
638298,800.0,41.0,755.0,0,1936.0
646215,0.0,31.5,655.0,0,1936.0
1298591,1000.0,65.0,3360.0,0,414.0
1045940,800.0,37.0,1941.0,0,2606.0
1105156,800.0,90.0,3954.0,0,780.0
459966,800.0,50.0,550.0,0,2241.0
1270676,800.0,28.0,1379.0,0,49.0
1045212,930.0,37.0,1941.0,0,2606.0
998844,700.0,150.0,189.0,0,964.0
1077844,900.0,100.0,2065.0,0,841.0
458263,450.0,30.0,1619.0,0,2241.0
458934,800.0,100.0,1376.0,0,2241.0
822021,980.0,150.0,943.0,0,1329.0
1186227,820.0,28.0,3670.0,0,414.0
1062926,900.0,58.5,3723.0,0,780.0
1028185,900.0,100.0,121.0,0,797.0
635920,1200.0,250.0,66.0,0,1936.0
643754,900.0,58.0,751.0,0,1936.0
891481,800.0,60.0,189.0,0,1359.0
1103792,1400.0,120.0,2170.0,0,780.0
748164,500.0,5.0,2239.0,0,1510.0
892085,750.0,100.0,189.0,0,1359.0
738106,0.0,70.0,458.0,0,1390.0
1058031,400.0,24.0,1745.0,0,659.0
588033,800.0,25.0,754.0,0,2210.0
352274,0.0,125.0,181.0,0,3262.0
701880,750.0,52.0,722.0,0,1510.0
850296,700.0,100.0,189.0,0,1510.0
548352,800.0,42.0,1717.0,0,2319.0
853381,500.0,29.0,2611.0,0,1510.0
857979,800.0,70.0,189.0,0,1237.0
461196,800.0,40.0,1051.0,0,2241.0
274240,0.0,150.0,189.0,0,3412.0
689864,450.0,100.0,189.0,0,1510.0
1172577,700.0,46.3,3252.0,0,780.0
183829,350.0,21.0,1010.0,0,2564.0
466423,800.0,40.0,1362.0,0,2241.0
1160025,0.0,61.0,551.0,0,414.0
314198,0.0,150.0,437.0,0,3366.0
314567,0.0,20.0,189.0,0,3366.0
1071407,0.0,70.0,189.0,0,4981.0
734645,500.0,31.0,3226.0,0,1510.0
962537,800.0,38.0,774.0,0,1145.0
970581,800.0,0.0,189.0,0,1145.0
933565,0.0,41.0,1803.0,0,2241.0
1222206,800.0,60.0,1051.0,0,118.0
783244,850.0,37.0,758.0,0,1510.0
1262738,900.0,16.0,1867.0,0,49.0
1285480,900.0,21.0,1803.0,0,1145.0
955122,400.0,28.0,77.0,0,1479.0
456021,550.0,30.0,1619.0,0,2241.0
1172244,0.0,19.0,749.0,0,414.0
1085528,550.0,19.0,3796.0,0,780.0
1039449,0.0,40.0,189.0,0,720.0
1026666,0.0,100.0,189.0,0,1145.0
1265770,600.0,27.0,358.0,0,49.0
464025,650.0,30.0,774.0,0,2241.0
1020636,0.0,20.0,3442.0,0,1145.0
161480,820.0,38.0,358.0,0,2711.0
631009,420.0,24.0,624.0,0,1936.0
411158,800.0,37.0,755.0,0,2299.0
918155,600.0,45.0,2968.0,0,1145.0
710472,3000.0,412.0,690.0,0,1510.0
1208862,700.0,20.0,2089.0,0,780.0
1108153,0.0,10.0,3953.0,0,780.0
404086,900.0,50.0,550.0,0,2389.0
938435,0.0,21.0,776.0,0,1145.0
276256,0.0,150.0,886.0,0,3412.0
530515,900.0,100.0,189.0,0,2241.0
673609,0.0,100.0,7.0,0,1875.0
1034527,800.0,70.0,480.0,0,780.0
1212523,700.0,67.0,358.0,0,3702.0
396516,250.0,30.0,189.0,0,2389.0
480398,900.0,50.0,613.0,0,2241.0
1292563,800.0,22.0,1362.0,0,49.0
825361,400.0,16.0,776.0,0,1359.0
138051,0.0,47.0,550.0,0,2887.0
902358,500.0,100.0,189.0,0,1510.0
1218210,800.0,70.0,2202.0,0,414.0
460082,1100.0,50.0,613.0,0,2241.0
693431,900.0,100.0,189.0,0,1510.0
989430,700.0,100.0,189.0,0,964.0
1242545,450.0,19.1,1811.0,0,263.0
1207248,700.0,150.0,2065.0,0,202.0
750671,1100.0,37.0,2259.0,0,1510.0
376703,0.0,0.0,189.0,0,2548.0
741249,850.0,75.0,722.0,0,1378.0
476546,650.0,100.0,1364.0,0,2241.0
1302264,400.0,13.0,3898.0,0,1510.0
740324,900.0,73.0,722.0,0,1378.0
1293331,600.0,25.0,1362.0,0,49.0
576906,0.0,100.0,7.0,0,2101.0
164787,920.0,150.0,241.0,0,2711.0
1060481,850.0,58.5,3723.0,0,780.0
1003773,900.0,150.0,189.0,0,933.0
675530,500.0,14.0,1599.0,0,1875.0
1205514,600.0,23.0,355.0,0,1145.0
1074926,600.0,15.0,3707.0,0,780.0
702722,400.0,75.0,722.0,0,1510.0
481947,500.0,70.0,1377.0,0,2241.0
1298042,600.0,70.0,189.0,0,16.0
1199967,500.0,25.0,2402.0,0,324.0
1087081,800.0,100.0,2065.0,0,536.0
697085,350.0,32.0,189.0,0,1510.0
1054786,1100.0,53.0,3368.0,0,1510.0
963785,0.0,70.0,189.0,0,1114.0
1103483,750.0,50.0,3360.0,0,780.0
739698,0.0,27.0,1718.0,0,1390.0
1165524,0.0,54.5,550.0,0,414.0
1041079,0.0,50.0,189.0,0,720.0
820961,0.0,63.0,1717.0,0,1510.0
473768,700.0,100.0,7.0,0,2241.0
643234,800.0,36.0,758.0,0,1936.0
1176328,700.0,30.0,189.0,0,233.0
