arm_id,risk_score
1123602,0.9778514987651883
699123,0.973562553122538
1262008,0.9693181699611152
1298042,0.9661150766607951
1123106,0.9650980791966021
1040979,0.9610553486794329
1039412,0.9610553486794329
1039411,0.9610553486794329
970977,0.9575340068692819
1039725,0.9490892222076944
1039673,0.9302997082544172
1041222,0.9204133614306205
1041238,0.9204133614306205
1041079,0.9204133614306205
1041224,0.9204133614306205
1040290,0.9204133614306205
1039546,0.9204133614306205
1041662,0.9204133614306205
1123439,0.9145958283760856
1156196,0.9074605979612991
1137712,0.9008894698415274
1037221,0.9006908440828431
278005,0.8979758378512477
1018158,0.8977788787216239
1018306,0.8977788787216239
1123369,0.8933396817971173
1064630,0.8872492531048785
673658,0.8837594281955612
1018792,0.8806632439496678
1169070,0.8786167970493931
1124150,0.8780989857393814
1123376,0.8718454593305922
671671,0.8716399342976362
1018566,0.8716399342976362
280500,0.8712355596422574
278331,0.8712355596422574
280205,0.8712355596422574
163393,0.8697371417050952
1123893,0.8666931191312397
169114,0.8575152502449707
721196,0.8482426620048437
1123303,0.842261696830049
274027,0.8408256073995894
274080,0.8408256073995894
971204,0.8387511497717737
960865,0.8358411622367624
914038,0.8180909124096656
725909,0.8153955735299471
161166,0.8036631065503589
577893,0.8031557765057334
980977,0.796691309847966
1166815,0.787060360004595
683536,0.7828252417029581
1025589,0.7755824042323873
1042052,0.7714465362136074
964037,0.7707629168620138
274795,0.7707629168620138
336445,0.7707629168620138
963775,0.7707629168620138
336531,0.7707629168620138
273938,0.7683034905047718
274240,0.7683034905047718
409304,0.7677919511248015
280964,0.7522449471446819
278178,0.7507932160471764
279739,0.7507932160471764
699158,0.7489474959252247
1150666,0.7483852095250468
1297880,0.744393545446142
576906,0.7400671586444253
1035312,0.7388869602314921
1040529,0.7354096992480159
1040678,0.7354096992480159
1040567,0.7354096992480159
1039449,0.7354096992480159
1040921,0.7354096992480159
988539,0.7331998452896565
1156574,0.7319362959626062
1286592,0.7317213665491225
619920,0.7193350446357971
1027761,0.7192907858573987
411158,0.7151825138412978
173706,0.7141374487540736
181487,0.7118234381019943
173745,0.7116528306136245
1015612,0.711295376271257
1015180,0.711295376271257
277933,0.711295376271257
1015037,0.711295376271257
1002046,0.711295376271257
963785,0.711295376271257
990803,0.711295376271257
1015032,0.711295376271257
273267,0.711295376271257
277517,0.711295376271257
272333,0.711295376271257
272161,0.711295376271257
280473,0.711295376271257
1015007,0.711295376271257
279620,0.711295376271257
280321,0.711295376271257
274507,0.711295376271257
407795,0.7082986361321035
276256,0.706575896474333
1285636,0.7053243083597606
1026720,0.7038455281302312
963870,0.7038455281302312
274420,0.7038455281302312
275082,0.7038455281302312
274264,0.7038455281302312
932195,0.7038455281302312
1026666,0.7038455281302312
275000,0.7038455281302312
141457,0.7037813302333692
173413,0.7037385266463695
935437,0.6999407207470129
175381,0.697545760510284
174436,0.697545760510284
395831,0.6927835741907447
1276522,0.6875834416813029
1123955,0.6863037866618926
577851,0.683326510893805
576917,0.683326510893805
737916,0.6827726642197205
1174597,0.6788871256496081
157404,0.6771576801975434
153156,0.6771576801975434
936436,0.6714659560121478
934832,0.6714659560121478
544669,0.6713928354094767
1035468,0.6692765521073689
163273,0.6685873954712446
668949,0.6572874591032839
1199987,0.6552506914882531
1106744,0.6503882720079088
545747,0.6458774679988487
280843,0.6422246276537245
988736,0.6401373949045026
620804,0.6308942579948712
620278,0.6308942579948712
1159876,0.6248961873909832
277082,0.6248534851037052
167022,0.62360060653668
152966,0.62360060653668
1080228,0.6232826436948644
653358,0.6184075263607431
636640,0.6171654163460241
1289111,0.6165583528673004
577157,0.6162323927936607
1119245,0.6103597898349091
1196639,0.6083946714982246
352705,0.6061316694301915
352393,0.6061316694301915
352300,0.6061316694301915
352055,0.6061316694301915
352274,0.6061316694301915
1120444,0.6041046919779413
1118834,0.6041046919779413
1118693,0.6041046919779413
674061,0.596529429040958
1018932,0.596529429040958
1124502,0.5919023696158403
176989,0.5868371145608102
690328,0.5850237728107456
172949,0.5843400657970599
180834,0.5843400657970599
162745,0.5780302184907815
158084,0.5780302184907815
162737,0.5780302184907815
405567,0.5778715997546121
587132,0.577830024380933
180554,0.5774477300670544
586374,0.577427034884791
934103,0.5765350654673782
1285998,0.5762471545835697
739163,0.5734513764180424
739388,0.5734513764180424
177473,0.5720489561108509
545714,0.5715362620604093
183369,0.5694212329534168
1191312,0.5663571680477979
549019,0.5641237619826786
164406,0.5600729231907556
1120909,0.558005913485249
409446,0.5578974031326804
642169,0.5561862235977291
630768,0.5561862235977291
652417,0.5561862235977291
631623,0.5561862235977291
635020,0.5553614621304896
1026330,0.5539839744163761
1026113,0.5539839744163761
1025950,0.5539839744163761
687122,0.5528003423319062
1098835,0.552079482868919
651322,0.551311464977158
404086,0.5492924700897543
719311,0.5373749619523828
1096285,0.530884108173611
620718,0.5308074251236712
139371,0.5273968824475584
1200782,0.5234673616290011
1200720,0.5234673616290011
638528,0.5219448645263356
412119,0.5215594576081771
548312,0.5053740439920037
1277644,0.5052164844054807
963167,0.4963425896688579
1034527,0.49468853681178204
177122,0.49450615390981606
166560,0.49389194482049353
166891,0.49389194482049353
160780,0.49389194482049353
156753,0.49389194482049353
1097512,0.49121671204247025
1167431,0.49092557231834444
1115386,0.48733226457707557
1196060,0.48733226457707557
1116765,0.48733226457707557
1199342,0.48733226457707557
1033948,0.4867876809246366
630255,0.4834827007742802
652161,0.4834827007742802
652764,0.4834827007742802
647191,0.4834827007742802
1036420,0.48125024209400247
583078,0.4795403282652951
620208,0.4790582051115467
625122,0.47882868944357
1247485,0.47798641184502494
638947,0.47798420194422386
675106,0.47350505187352865
1029750,0.47266422888915915
753331,0.47242052219457953
1037423,0.47196171929690706
402886,0.46888532643708913
1115730,0.4677719286827037
1060032,0.4662709976578049
1253788,0.4650381976191487
411226,0.4644208343660571
412500,0.4644208343660571
673395,0.46407013389316976
1034170,0.4604437664912266
409726,0.46018439118535875
1203523,0.45846660633978215
179953,0.4554368548096495
565255,0.4537191337809604
474377,0.4530383225614928
474389,0.4530383225614928
738326,0.44957314737744075
739161,0.44957314737744075
738106,0.44957314737744075
177633,0.44870181483152377
168422,0.446996183324819
683374,0.4466799331436663
164787,0.4428051223071714
152871,0.4428051223071714
163656,0.4428051223071714
153293,0.4428051223071714
157186,0.4428051223071714
1089744,0.44137297773725753
1184498,0.4374494397649961
1029943,0.43735450360199046
1099983,0.4359502423357875
688032,0.43491551423285496
1205845,0.4344507662941602
179903,0.43084184142868004
754402,0.43038070439719533
754395,0.43038070439719533
402191,0.4288709452414873
140441,0.42518145820076864
410671,0.42450018622036984
409965,0.42450018622036984
1170406,0.42118504347525426
278748,0.42020873989803004
1061572,0.4176445865093578
1289570,0.4138580902713094
476322,0.41122177145051036
1036142,0.40739206163379976
1036146,0.40739206163379976
549496,0.40483604155131075
548867,0.40483604155131075
1198312,0.4047324054805632
1030574,0.403778317610307
1029729,0.403778317610307
1231877,0.4037207434702488
1245587,0.40312000938295134
183637,0.4029221459857397
1218210,0.4019035230902271
582932,0.4005085637546289
271896,0.39758569399730354
271363,0.39758569399730354
335379,0.39758569399730354
336063,0.39758569399730354
376703,0.39758569399730354
341714,0.39758569399730354
335802,0.39758569399730354
376207,0.39758569399730354
271736,0.39758569399730354
970620,0.39758569399730354
271688,0.39758569399730354
271487,0.39758569399730354
271919,0.39758569399730354
970661,0.39758569399730354
336017,0.39758569399730354
624978,0.396436992885728
627065,0.39619372473401887
1212747,0.3961477026966767
275421,0.3941733888963639
550106,0.3940882953516589
550283,0.3940882953516589
919080,0.3930739732587445
395987,0.3915104690355075
548352,0.3906295793731692
549229,0.3906295793731692
1029984,0.3905499960882535
1030336,0.3884835848652673
1116495,0.3829514630331867
1287315,0.381782047697615
1289573,0.381782047697615
630345,0.38117859494075895
1127548,0.38081030479278144
1155828,0.38074761637488863
1155773,0.37793820783990495
83114,0.37159586426896907
403613,0.37108239549277966
403837,0.37108239549277966
1029965,0.3705598395557749
177649,0.3705598395557749
180059,0.3697304251668739
173851,0.3684032608837051
162015,0.3682850042244331
160286,0.3682850042244331
1099874,0.3627089330941214
1103792,0.3561278848359048
738761,0.3545830540687342
739046,0.3545830540687342
1245814,0.35305494791491565
1021042,0.35066200204055703
978067,0.3470245789218123
1035654,0.34336544783096445
1143502,0.34336544783096445
688349,0.3397444506911702
1120320,0.33604233839720593
638209,0.33589085500386245
651738,0.33589085500386245
279179,0.33562942592359407
754951,0.3356087416907496
184876,0.33325122991956924
1118700,0.3299142975766678
1031700,0.3296251171548922
875949,0.3295753887622698
1093032,0.3292629666372172
1151477,0.32831482524093997
1151475,0.32831482524093997
1125744,0.32790688194941425
786320,0.32790688194941425
1124842,0.32790688194941425
352678,0.32082620559172953
1274614,0.31750765965534355
1094636,0.31735453799713387
174029,0.3154569551609738
412318,0.3143201843341046
747587,0.31305879859423624
1144142,0.31150930018902195
1144068,0.31150930018902195
1143584,0.31150930018902195
1143857,0.31150930018902195
860933,0.30651810591149287
1115935,0.3045283918209938
1116120,0.3045283918209938
1095131,0.30120584080151486
1017835,0.3010707338957952
870878,0.30057077245610786
185445,0.30010113829987933
171212,0.29760970280489707
1118773,0.29722053604217014
689063,0.29541895235295784
1069671,0.2933609570195031
1018430,0.29208586313770296
182037,0.2904406627437759
1231154,0.2904286610541087
1254169,0.28986639584741813
1079917,0.2897955174808683
588033,0.28898191735518985
1118594,0.28733470904838465
1117852,0.2868850217142796
1247242,0.2855654485041855
1247205,0.2855654485041855
1118160,0.28478027472344974
1118127,0.28478027472344974
1143295,0.28478027472344974
1119463,0.28478027472344974
1143322,0.28478027472344974
1249510,0.2813725539402119
1143636,0.27933886657831497
1025881,0.2786299638314445
755647,0.270858332474698
673609,0.2707366322601616
673641,0.2707366322601616
673597,0.2707366322601616
672809,0.2707366322601616
1264880,0.2695197833625028
153347,0.2693531855062388
163085,0.2693531855062388
689122,0.26662940164070115
553346,0.2654636307569863
1245484,0.2645674149155259
828935,0.2643597978861982
547096,0.2637551935023533
546810,0.2637551935023533
543823,0.2637551935023533
720003,0.26230151222470277
1143741,0.2618014027240516
1109678,0.26165130006591686
963692,0.26123539520726
1118402,0.2610429567446275
1034675,0.2590980911257669
1127357,0.2581883230894429
1128687,0.2581883230894429
1127220,0.2581883230894429
1127348,0.2581883230894429
1127169,0.2581883230894429
1178530,0.2565443783510273
961760,0.2559944926312083
962036,0.2559944926312083
944348,0.2558883367851635
546364,0.2531481159649143
551307,0.2531481159649143
626025,0.2516073883825182
1245663,0.25117376211120634
1245664,0.25117376211120634
543998,0.24781858826476955
546140,0.24781858826476955
1245725,0.24763911483805456
870211,0.24710258838467533
1246428,0.24584838462614853
1176328,0.24551857585120593
183871,0.24394984837446346
183985,0.24394984837446346
843558,0.24156917127991379
170680,0.24086417101182053
141129,0.24086417101182053
141915,0.24086417101182053
141990,0.24086417101182053
1176527,0.24059866875477107
688447,0.24030510627817295
1157095,0.2400450510828668
552186,0.23879601650056032
550523,0.23832647142974928
643754,0.23555922779348024
687340,0.23429630103121585
543767,0.23317982852613753
1176120,0.23315398132777632
176844,0.23279620833293418
1262130,0.23264528119428177
1176357,0.23252212420255935
404608,0.2321089620980973
404671,0.2321089620980973
551713,0.2311748650004763
553701,0.2311748650004763
1118482,0.2310027915178002
786756,0.23090907987424533
181741,0.23016632302943116
1176170,0.2297857066343399
1030284,0.22959879080271772
959722,0.22734596351529648
1251090,0.22728090078806606
914595,0.22688678936620088
1254022,0.22672953281516234
1246642,0.22635406019298135
652487,0.22622811686160962
1068208,0.2260251493687578
1097145,0.22573708131377182
587938,0.22346249032900484
1169550,0.22328998054123048
1169821,0.22328998054123048
1171628,0.22328998054123048
1265770,0.21847261237287552
170614,0.21735479843530503
644200,0.21539059644692438
1246975,0.21204993411370027
687325,0.21165706798676326
1097642,0.21122048653671974
1188912,0.2102203897835215
1116999,0.20986873774499323
580377,0.2088241045365926
687810,0.20821146197525328
1169597,0.2075688652858945
1045234,0.20701304340818405
176456,0.20621057449263228
723695,0.20445727263149474
547176,0.20445727263149474
544068,0.20445727263149474
1245414,0.2039793578998446
643933,0.2038367545370639
1263884,0.20369199232959273
1155662,0.20255335859727086
1228359,0.20167592946364368
1169706,0.19968082441545815
740324,0.1991322968394914
1253918,0.19816980232931028
638298,0.19796472924084693
740903,0.19776635195915754
1181745,0.19724341447048338
934866,0.19616095450200183
546346,0.19530115974994447
1123936,0.19516307418907758
924087,0.19400703966963184
1245979,0.19326563812943462
1246260,0.19326563812943462
1065525,0.19214004672344223
564405,0.19037865966069253
919235,0.18978892066722292
651583,0.18894002416572794
962537,0.18776998162032776
1018531,0.18769579434214245
643234,0.18736596408563674
550079,0.18707309166669991
959958,0.18658573037014453
179511,0.18612042522463104
674329,0.185794264694657
175770,0.18535711809674357
183680,0.18535711809674357
399945,0.18516172156171964
397655,0.18516172156171964
406228,0.18516172156171964
401884,0.18516172156171964
1169404,0.18499384377983355
741249,0.18435986791763634
1027709,0.1837981107128247
1139187,0.1837981107128247
917615,0.18379196062454894
139047,0.18377750863876033
136352,0.18377750863876033
136336,0.18377750863876033
553469,0.18311087341588636
1265523,0.1796254682895447
635192,0.17874401902674897
1105754,0.17869924924797534
652010,0.17740082008052538
1247009,0.17712423792593
688904,0.1717213425400827
1025844,0.17160230333661705
1023513,0.17003220452851422
1022806,0.17003220452851422
925882,0.16993653693957994
924141,0.168346901055781
651767,0.16789223528441605
636465,0.16789223528441605
920026,0.16734960164487317
922724,0.16734960164487317
1096309,0.16734087241156823
925828,0.16572031008141214
634225,0.1620697123328714
917264,0.16170508120349503
1000442,0.16169719614916767
1229621,0.16154983139529688
404258,0.1612278419381484
913534,0.16088075328999424
1056542,0.16068394987231993
888185,0.16059007027984207
1031397,0.16041478294332503
922830,0.15823406867353673
1277794,0.15791706944940642
1094527,0.1567868195357192
543358,0.15635684693482332
178073,0.15610735727406352
171951,0.15507336668158012
1027307,0.15506957881760047
395893,0.154987797984348
916642,0.15487270800231817
970645,0.15465757538899214
178130,0.15440259728436093
645382,0.15356692124162902
645685,0.15356692124162902
1037342,0.15350374137701456
1065572,0.15327429002498497
1028185,0.15306969188010475
578761,0.15219904999861605
173490,0.15112214561029202
962765,0.15076143585942164
713087,0.15050970537894937
1127448,0.14941133018211608
1173826,0.14932185761194364
1173824,0.14932185761194364
1228652,0.14853490555731338
741546,0.1465854955398418
687549,0.1461169165366525
138051,0.14603310560419888
138220,0.14603310560419888
138225,0.14603310560419888
139011,0.14603310560419888
679325,0.14555117746545534
185767,0.14477595426429962
185836,0.14477595426429962
185849,0.14477595426429962
169185,0.14434126575784006
999631,0.14432310204156776
1060430,0.14418897143024184
634151,0.1434789652763678
1286150,0.14333716662968166
914940,0.1402633862399717
579694,0.14000220490913012
646215,0.13998485312607611
631462,0.13998485312607611
926987,0.13986649482256786
186075,0.13895990110982687
1223823,0.13850331464190505
960790,0.13834592601725754
927469,0.137753055757287
924151,0.137753055757287
1021005,0.1375308163635458
927575,0.13471355460673395
1171279,0.13465406954698012
636122,0.13413785029895758
409870,0.13380375832319935
672414,0.13361436885754574
1173135,0.13320765451712463
1173821,0.13320765451712463
1174148,0.13320765451712463
1147319,0.1327495666516724
674118,0.13248291557177075
1205240,0.13237752521481433
1020156,0.13170501288640293
1024074,0.13089833648687804
919504,0.1308851770640845
584510,0.13063032850323242
1063218,0.13056884935727112
998993,0.13007827508559686
991186,0.13007827508559686
991127,0.13007827508559686
998984,0.13007827508559686
999287,0.13007827508559686
933565,0.12994046943280957
933443,0.12994046943280957
933420,0.12994046943280957
933577,0.12994046943280957
1170875,0.12956838839883822
532169,0.12857058650105835
628726,0.12836858655646638
1171490,0.12705078808061682
405856,0.1264880588329037
996147,0.1261841831051249
1028478,0.1261841831051249
997318,0.1261841831051249
991021,0.1261841831051249
993536,0.1261841831051249
993499,0.1261841831051249
992079,0.1261841831051249
992203,0.1261841831051249
992184,0.1261841831051249
998630,0.1261841831051249
992239,0.1261841831051249
997517,0.1261841831051249
997741,0.1261841831051249
997523,0.1261841831051249
998592,0.1261841831051249
991285,0.1261841831051249
993255,0.1261841831051249
137446,0.12584222653560465
137525,0.12584222653560465
136039,0.12584222653560465
138066,0.12584222653560465
137034,0.12584222653560465
1146452,0.1257127042098838
932940,0.12446156896929997
396516,0.12402881943780203
1216348,0.1239552126550074
1285671,0.12379380066627732
1023080,0.1234557833213413
402981,0.12289949563550646
402982,0.12289949563550646
1102709,0.1213789306859483
1164951,0.12120103306758054
173432,0.12044903853714957
1153214,0.12013813966090958
642349,0.11952578754589342
644638,0.11901149407566636
917586,0.11889015858006573
923123,0.11804695504840654
741696,0.11782929329878696
1159468,0.11753886893677919
993653,0.11724495292165255
992458,0.11724495292165255
1007086,0.11724495292165255
925109,0.1170047049875394
924694,0.11661474246581309
183141,0.11483652553785664
1247063,0.11430227486929209
412700,0.11423048027239949
412696,0.11423048027239949
686621,0.11385265272742981
1185097,0.11274794215084039
1205603,0.11161954750355405
1182027,0.11159416569986068
639004,0.11158694818716323
920490,0.11117304131541966
1148758,0.11081642734777562
1183812,0.11080376174454609
1171397,0.11039865564011378
1171306,0.11039865564011378
1275097,0.11032911030161943
1273690,0.11032911030161943
1263463,0.11029665052575553
1058031,0.10995227581978537
932503,0.10987141033578418
1266252,0.10930059564950768
1142774,0.10902096516809652
1262455,0.10893483090687846
1255329,0.10893483090687846
632384,0.10883478634837303
632272,0.10883478634837303
639460,0.10883478634837303
639754,0.10843596283919191
1205482,0.10772979350537087
1086888,0.1077199670550799
655293,0.10770375177172961
1183711,0.10767332763895007
1021920,0.10714188898785043
1282494,0.10714188898785043
1145911,0.10638688852739447
1067606,0.10634404562571503
1212725,0.10585114768440175
181986,0.10540770489023656
155166,0.10478793885482063
936309,0.10412579432619261
960495,0.10396560543042392
1203432,0.10391426328653665
1172577,0.1029430907988477
945164,0.10264442731409024
924661,0.1021926362803509
969631,0.1021926362803509
1175576,0.10208760318051331
1028645,0.1016913121169125
1156502,0.10156601397853875
1043743,0.10142609618028746
1046531,0.10142609618028746
1049188,0.10142609618028746
1022709,0.10076841030820398
970581,0.10076841030820398
401067,0.10014192869524055
654305,0.09976929376824836
746276,0.09960909307179729
395762,0.09894398731583054
945370,0.09878058696723249
1173645,0.09878057690429888
1175497,0.09878057690429888
1172642,0.09878057690429888
729020,0.09865099584139304
1089797,0.09845284850308514
1173615,0.09808209742366936
1174079,0.09808209742366936
1084022,0.09801975749903773
1199967,0.09723125405368252
397361,0.09721886863008863
1002687,0.09585516870932248
403239,0.09563816750743553
136802,0.09560390066163381
136753,0.09560390066163381
136603,0.09560390066163381
395625,0.09552088539201081
1221583,0.09525883602378032
933364,0.09501423473312606
412838,0.09443810938519942
916885,0.093630250802278
924758,0.093630250802278
970791,0.09353185079008762
1032969,0.09348049145302888
1227661,0.09320947469625797
400961,0.09260286292143753
871596,0.09253223360412775
992560,0.0923409955093732
993722,0.0923409955093732
1171307,0.09206216746240994
937064,0.09192254361016819
1225569,0.09076631505482746
923216,0.09025100456960707
1145925,0.08936900871817077
631936,0.08914663657063648
400491,0.08890516401748244
670435,0.08887925461854468
1057113,0.08817844155191604
1167112,0.0881126538987777
1170590,0.08808464506462843
1171517,0.08808464506462843
1020039,0.08807913718404535
1226887,0.08790716838658336
1209402,0.08759641732595583
669511,0.08756975527658946
637693,0.08725402619722317
637673,0.08725402619722317
1127369,0.08719170743627573
916081,0.08709404392373127
915961,0.08709404392373127
139406,0.08672040155747997
653223,0.08608743096556039
1033369,0.08599063683395983
927258,0.08571946622438027
351914,0.08487177444866298
961749,0.08487177444866298
999989,0.08487177444866298
999959,0.08487177444866298
920774,0.08487177444866298
170337,0.08479978906380513
1096198,0.08349743752123434
996188,0.08316392868642483
746133,0.08292272561640461
746136,0.08292272561640461
993191,0.08287608110812233
994742,0.08287608110812233
990695,0.08287608110812233
996112,0.08287608110812233
993985,0.08287608110812233
988761,0.08287608110812233
995373,0.08287608110812233
990953,0.08287608110812233
997216,0.08287608110812233
743241,0.08282040708091512
995128,0.08249641371564592
740595,0.0820823741168383
996547,0.08171933851866076
1276439,0.08117926525718495
1102743,0.08115314421236836
401932,0.08079962770727568
847342,0.07988656916192091
869567,0.07932073286925542
739674,0.07932073286925542
739687,0.07932073286925542
739773,0.07932073286925542
869315,0.07932073286925542
1205639,0.07929413277521379
737224,0.07916933061793072
913852,0.0790465904270057
401435,0.07882592353580517
1108153,0.07870591334489295
400007,0.07862111419183422
1101145,0.07861992970323066
1196247,0.07854683488956068
1201021,0.07854683488956068
577954,0.07843620912628865
401134,0.07839196899700047
406272,0.07839196899700047
401097,0.07839196899700047
406029,0.07839196899700047
397530,0.07839196899700047
403437,0.07839196899700047
402630,0.07839196899700047
990430,0.07815762022851859
1003773,0.07815762022851859
1004561,0.07815762022851859
991147,0.07815762022851859
1004573,0.07815762022851859
961942,0.0780835778291261
740514,0.07803379278682068
183895,0.07765221066471231
